File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF184JCC	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR459FTB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					UBTF-human	ENCAB000AME	DNA					False	2014-07-07	ENCODE				1, 2							ENCFF295ZLM	84671	ENCODE Processing Pipeline	a105a66cee06cc1654acb31df6119b96		https://www.encodeproject.org/files/ENCFF184JCC/@@download/ENCFF184JCC.bigBed	GRCh38			released	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth	missing unfiltered alignments		
ENCFF754GFB	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR459FTB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					UBTF-human	ENCAB000AME	DNA					False	2014-07-07	ENCODE				1, 2							ENCFF745TNJ	79176	ENCODE Processing Pipeline	f7ebd722c235c9a0be5cef1a4104114a		https://www.encodeproject.org/files/ENCFF754GFB/@@download/ENCFF754GFB.bigBed	hg19			released	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth	missing unfiltered alignments		
ENCFF499CTR	bed narrowPeak	conservative idr thresholded peaks	ENCSR459FTB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					UBTF-human	ENCAB000AME	DNA					False	2014-07-07	ENCODE				1, 2							ENCFF001TDO, ENCFF830BYO, ENCFF882ZXB, ENCFF911LYM	15112	ENCODE Processing Pipeline	b108c317673dec9960139af499b92dbe		https://www.encodeproject.org/files/ENCFF499CTR/@@download/ENCFF499CTR.bed.gz	hg19			released	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth	missing unfiltered alignments		
ENCFF802EUE	bigBed narrowPeak	conservative idr thresholded peaks	ENCSR459FTB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					UBTF-human	ENCAB000AME	DNA					False	2014-07-07	ENCODE				1, 2							ENCFF499CTR	69889	ENCODE Processing Pipeline	4930714fcf8b551a54544060d77d1f48		https://www.encodeproject.org/files/ENCFF802EUE/@@download/ENCFF802EUE.bigBed	hg19			released	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth	missing unfiltered alignments		
ENCFF745TNJ	bed narrowPeak	optimal idr thresholded peaks	ENCSR459FTB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					UBTF-human	ENCAB000AME	DNA					False	2014-07-07	ENCODE				1, 2							ENCFF001TDO, ENCFF830BYO, ENCFF882ZXB, ENCFF911LYM	21700	ENCODE Processing Pipeline	39ff0a17cad317e0bf09d204c549746b		https://www.encodeproject.org/files/ENCFF745TNJ/@@download/ENCFF745TNJ.bed.gz	hg19			released	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth	missing unfiltered alignments		
ENCFF001EXH	bigBed broadPeak	hotspots	ENCSR000DRW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K36me3-human	ENCAB000AQW	DNA		see document	see document		False	2011-02-11	ENCODE				1							ENCFF001WYF	8466244	John Stamatoyannopoulos, UW	6e4b0d185cf0782a31d686e8be670dd1		https://www.encodeproject.org/files/ENCFF001EXH/@@download/ENCFF001EXH.bigBed	hg19			archived	low read length		insufficient read depth	
ENCFF001EXI	bigBed broadPeak	hotspots	ENCSR000DRW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K36me3-human	ENCAB000AQW	DNA		see document	see document		False	2011-02-11	ENCODE				2							ENCFF001WYH	8975258	John Stamatoyannopoulos, UW	edf0a2c8945dddf504fdd2a77e0aa962		https://www.encodeproject.org/files/ENCFF001EXI/@@download/ENCFF001EXI.bigBed	hg19			archived	low read length		insufficient read depth	
ENCFF001EXJ	bigBed narrowPeak	peaks	ENCSR000DRW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K36me3-human	ENCAB000AQW	DNA		see document	see document		False	2011-02-11	ENCODE				1							ENCFF001WYG	1455587	John Stamatoyannopoulos, UW	00299614d00ac3af991af9ce75a2710d		https://www.encodeproject.org/files/ENCFF001EXJ/@@download/ENCFF001EXJ.bigBed	hg19			archived	low read length		insufficient read depth	
ENCFF001EXK	bigBed narrowPeak	peaks	ENCSR000DRW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K36me3-human	ENCAB000AQW	DNA		see document	see document		False	2011-02-11	ENCODE				2							ENCFF001WYI	1414362	John Stamatoyannopoulos, UW	c4cf9aedcd4aefe4d4f86b0cd7c1fcc4		https://www.encodeproject.org/files/ENCFF001EXK/@@download/ENCFF001EXK.bigBed	hg19			archived	low read length		insufficient read depth	
ENCFF001EXW	fastq	reads	ENCSR000DRW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K36me3-human	ENCAB000AQW	DNA		see document	see document		False	2011-02-11	ENCODE				2	1	36		single-ended				707981955	John Stamatoyannopoulos, UW	4edbcd7266c79656692a5650ea568b8b		https://www.encodeproject.org/files/ENCFF001EXW/@@download/ENCFF001EXW.fastq.gz		Illumina Genome Analyzer	/files/ENCFF001HID/	released	low read length		insufficient read depth	
ENCFF001EXY	fastq	reads	ENCSR000DRW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K36me3-human	ENCAB000AQW	DNA		see document	see document		False	2011-02-11	ENCODE				1	1	36		single-ended				717225632	John Stamatoyannopoulos, UW	36871c15ae6d42e6a58eb92f9fad876b		https://www.encodeproject.org/files/ENCFF001EXY/@@download/ENCFF001EXY.fastq.gz		Illumina Genome Analyzer	/files/ENCFF001HID/	released	low read length		insufficient read depth	
ENCFF001WYF	bed broadPeak	hotspots	ENCSR000DRW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K36me3-human	ENCAB000AQW	DNA		see document	see document		False	2011-02-11	ENCODE				1							ENCFF001EXF	4967107	John Stamatoyannopoulos, UW	961a3a90b499e755a6e5db759ccf1c43		https://www.encodeproject.org/files/ENCFF001WYF/@@download/ENCFF001WYF.bed.gz	hg19			archived	low read length		insufficient read depth	
ENCFF001WYG	bed narrowPeak	peaks	ENCSR000DRW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K36me3-human	ENCAB000AQW	DNA		see document	see document		False	2011-02-11	ENCODE				1							ENCFF001EXF	829291	John Stamatoyannopoulos, UW	c8594f80d621264f0ad714d7f45d1270		https://www.encodeproject.org/files/ENCFF001WYG/@@download/ENCFF001WYG.bed.gz	hg19			archived	low read length		insufficient read depth	
ENCFF001WYH	bed broadPeak	hotspots	ENCSR000DRW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K36me3-human	ENCAB000AQW	DNA		see document	see document		False	2011-02-11	ENCODE				2							ENCFF001EXG	5155747	John Stamatoyannopoulos, UW	36180bd7554101034ea6c46c6a5d0c3c		https://www.encodeproject.org/files/ENCFF001WYH/@@download/ENCFF001WYH.bed.gz	hg19			archived	low read length		insufficient read depth	
ENCFF001WYI	bed narrowPeak	peaks	ENCSR000DRW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K36me3-human	ENCAB000AQW	DNA		see document	see document		False	2011-02-11	ENCODE				2							ENCFF001EXG	793672	John Stamatoyannopoulos, UW	bd444de0769239f45e9ca3c53d59b5b5		https://www.encodeproject.org/files/ENCFF001WYI/@@download/ENCFF001WYI.bed.gz	hg19			archived	low read length		insufficient read depth	
ENCFF600YIK	bigBed narrowPeak	peaks	ENCSR000DRW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K36me3-human	ENCAB000AQW	DNA		see document	see document		False	2011-02-11	ENCODE				2							ENCFF695NNX	3954074	ENCODE Processing Pipeline	53d8471e6631cd8072853aaf597bfba3		https://www.encodeproject.org/files/ENCFF600YIK/@@download/ENCFF600YIK.bigBed	hg19			released	low read length		insufficient read depth	
ENCFF986RLS	bed narrowPeak	peaks	ENCSR000DRW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K36me3-human	ENCAB000AQW	DNA		see document	see document		False	2011-02-11	ENCODE				1							ENCFF878YGG, ENCFF892TNJ	2294241	ENCODE Processing Pipeline	820f9408cef46fd117e73f4c49935c12		https://www.encodeproject.org/files/ENCFF986RLS/@@download/ENCFF986RLS.bed.gz	hg19			released	low read length		insufficient read depth	
ENCFF348OWQ	bed narrowPeak	peaks	ENCSR000DRW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K36me3-human	ENCAB000AQW	DNA		see document	see document		False	2011-02-11	ENCODE				1, 2							ENCFF115UBM, ENCFF878YGG, ENCFF892TNJ	2061321	ENCODE Processing Pipeline	af55683a1d8f016f86bedc4ebdb4cb8b		https://www.encodeproject.org/files/ENCFF348OWQ/@@download/ENCFF348OWQ.bed.gz	hg19			released	low read length		insufficient read depth	
ENCFF695NNX	bed narrowPeak	peaks	ENCSR000DRW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K36me3-human	ENCAB000AQW	DNA		see document	see document		False	2011-02-11	ENCODE				2							ENCFF115UBM, ENCFF892TNJ	1889455	ENCODE Processing Pipeline	e99e485d07b8460df3482299eb1f87d6		https://www.encodeproject.org/files/ENCFF695NNX/@@download/ENCFF695NNX.bed.gz	hg19			released	low read length		insufficient read depth	
ENCFF943ZLA	bigBed narrowPeak	peaks	ENCSR000DRW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K36me3-human	ENCAB000AQW	DNA		see document	see document		False	2011-02-11	ENCODE				1							ENCFF986RLS	4738854	ENCODE Processing Pipeline	807b0b1a92fb82c4556d7242c7cb0530		https://www.encodeproject.org/files/ENCFF943ZLA/@@download/ENCFF943ZLA.bigBed	hg19			released	low read length		insufficient read depth	
ENCFF838CME	bigBed narrowPeak	peaks	ENCSR000DRW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K36me3-human	ENCAB000AQW	DNA		see document	see document		False	2011-02-11	ENCODE				1, 2							ENCFF348OWQ	4128600	ENCODE Processing Pipeline	6a14dc2a61a4e019d3c59f468158e393		https://www.encodeproject.org/files/ENCFF838CME/@@download/ENCFF838CME.bigBed	hg19			released	low read length		insufficient read depth	
ENCFF817RNO	bed narrowPeak	peaks	ENCSR000DRW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K36me3-human	ENCAB000AQW	DNA		see document	see document		False	2011-02-11	ENCODE				1							ENCFF094HMB, ENCFF651KLD	1944098	ENCODE Processing Pipeline	fded6d9b1a64d7b65c317d94812c19ae		https://www.encodeproject.org/files/ENCFF817RNO/@@download/ENCFF817RNO.bed.gz	GRCh38			released	low read length		insufficient read depth	
ENCFF793MAI	bed narrowPeak	peaks	ENCSR000DRW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K36me3-human	ENCAB000AQW	DNA		see document	see document		False	2011-02-11	ENCODE				2							ENCFF094HMB, ENCFF906JEC	1892991	ENCODE Processing Pipeline	45c49c6570e25b26a966437665ccc460		https://www.encodeproject.org/files/ENCFF793MAI/@@download/ENCFF793MAI.bed.gz	GRCh38			released	low read length		insufficient read depth	
ENCFF459GMF	bed narrowPeak	peaks	ENCSR000DRW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K36me3-human	ENCAB000AQW	DNA		see document	see document		False	2011-02-11	ENCODE				1, 2							ENCFF094HMB, ENCFF651KLD, ENCFF906JEC	1826760	ENCODE Processing Pipeline	db91d412f0d743a6dbc727373162df66		https://www.encodeproject.org/files/ENCFF459GMF/@@download/ENCFF459GMF.bed.gz	GRCh38			released	low read length		insufficient read depth	
ENCFF104HJZ	bigBed narrowPeak	peaks	ENCSR000DRW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K36me3-human	ENCAB000AQW	DNA		see document	see document		False	2011-02-11	ENCODE				1							ENCFF817RNO	4042521	ENCODE Processing Pipeline	6901851549face0cc4d660eef9814b9c		https://www.encodeproject.org/files/ENCFF104HJZ/@@download/ENCFF104HJZ.bigBed	GRCh38			released	low read length		insufficient read depth	
ENCFF368CPN	bigBed narrowPeak	peaks	ENCSR000DRW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K36me3-human	ENCAB000AQW	DNA		see document	see document		False	2011-02-11	ENCODE				2							ENCFF793MAI	3955554	ENCODE Processing Pipeline	f7740e5265271159a2d56c5f69f69d55		https://www.encodeproject.org/files/ENCFF368CPN/@@download/ENCFF368CPN.bigBed	GRCh38			released	low read length		insufficient read depth	
ENCFF715UKE	bigBed narrowPeak	peaks	ENCSR000DRW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K36me3-human	ENCAB000AQW	DNA		see document	see document		False	2011-02-11	ENCODE				1, 2							ENCFF459GMF	3661188	ENCODE Processing Pipeline	71464b850869a3ff9aba865ba09ee69e		https://www.encodeproject.org/files/ENCFF715UKE/@@download/ENCFF715UKE.bigBed	GRCh38			released	low read length		insufficient read depth	
ENCFF425TVP	bigBed narrowPeak	replicated peaks	ENCSR000DRW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K36me3-human	ENCAB000AQW	DNA		see document	see document		False	2011-02-11	ENCODE				1, 2							ENCFF479XLN	2777270	ENCODE Processing Pipeline	7da5ed5c0762f4f375c2cc0445af0384		https://www.encodeproject.org/files/ENCFF425TVP/@@download/ENCFF425TVP.bigBed	hg19			released	low read length		insufficient read depth	
ENCFF479XLN	bed narrowPeak	replicated peaks	ENCSR000DRW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K36me3-human	ENCAB000AQW	DNA		see document	see document		False	2011-02-11	ENCODE				1, 2							ENCFF348OWQ, ENCFF695NNX, ENCFF986RLS	1591968	ENCODE Processing Pipeline	ae4c1507f892d018e9ea347ca6fd358e		https://www.encodeproject.org/files/ENCFF479XLN/@@download/ENCFF479XLN.bed.gz	hg19			released	low read length		insufficient read depth	
ENCFF268HMO	bed narrowPeak	replicated peaks	ENCSR000DRW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K36me3-human	ENCAB000AQW	DNA		see document	see document		False	2011-02-11	ENCODE				1, 2							ENCFF459GMF, ENCFF793MAI, ENCFF817RNO	1485996	ENCODE Processing Pipeline	36868c82e77a598b6a3b9d8987e40e4a		https://www.encodeproject.org/files/ENCFF268HMO/@@download/ENCFF268HMO.bed.gz	GRCh38			released	low read length		insufficient read depth	
ENCFF144MAY	bigBed narrowPeak	replicated peaks	ENCSR000DRW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K36me3-human	ENCAB000AQW	DNA		see document	see document		False	2011-02-11	ENCODE				1, 2							ENCFF268HMO	2555283	ENCODE Processing Pipeline	90d10e8638d1468b4fd2bf8916ee83a6		https://www.encodeproject.org/files/ENCFF144MAY/@@download/ENCFF144MAY.bigBed	GRCh38			released	low read length		insufficient read depth	
ENCFF000NUQ	bigBed broadPeak	peaks	ENCSR000BMQ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EGR1-human	ENCAB000ASX	DNA		see document	see document		False	2011-07-18	ENCODE				1	1						ENCFF001TWU	294644	Richard Myers, HAIB	fa73acb32b4f0177296eee80d9d2fec8		https://www.encodeproject.org/files/ENCFF000NUQ/@@download/ENCFF000NUQ.bigBed	hg19			archived	low read length, mild to moderate bottlenecking, low read depth, moderate library complexity	biological replicates with identical biosample	insufficient read depth	
ENCFF000NUR	bigBed broadPeak	peaks	ENCSR000BMQ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EGR1-human	ENCAB000ASX	DNA		see document	see document		False	2011-07-18	ENCODE				2	1						ENCFF001TWV	518797	Richard Myers, HAIB	f429acfc51af88929d845d7fd3323bea		https://www.encodeproject.org/files/ENCFF000NUR/@@download/ENCFF000NUR.bigBed	hg19			archived	low read length, mild to moderate bottlenecking, low read depth, moderate library complexity	biological replicates with identical biosample	insufficient read depth	
ENCFF000NVC	fastq	reads	ENCSR000BMQ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EGR1-human	ENCAB000ASX	DNA		see document	see document		False	2011-07-18	ENCODE				1	1	36		single-ended				858516435	Richard Myers, HAIB	fce6b097d4dc31a8ee3cfcfb2d6a6cd0		https://www.encodeproject.org/files/ENCFF000NVC/@@download/ENCFF000NVC.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000ODP/	released	low read length, mild to moderate bottlenecking, low read depth, moderate library complexity	biological replicates with identical biosample	insufficient read depth	
ENCFF000NVF	fastq	reads	ENCSR000BMQ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EGR1-human	ENCAB000ASX	DNA		see document	see document		False	2011-07-18	ENCODE				2	1	36		single-ended				1086499988	Richard Myers, HAIB	16caeb6b4178270366514c74dca802b2		https://www.encodeproject.org/files/ENCFF000NVF/@@download/ENCFF000NVF.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000ODP/	released	low read length, mild to moderate bottlenecking, low read depth, moderate library complexity	biological replicates with identical biosample	insufficient read depth	
ENCFF001TWU	bed broadPeak	peaks	ENCSR000BMQ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EGR1-human	ENCAB000ASX	DNA		see document	see document		False	2011-07-18	ENCODE				1	1							164955	Richard Myers, HAIB	9c08f33aef70404bafd91415c2960bd5		https://www.encodeproject.org/files/ENCFF001TWU/@@download/ENCFF001TWU.bed.gz	hg19			archived	low read length, mild to moderate bottlenecking, low read depth, moderate library complexity	biological replicates with identical biosample, missing derived_from	insufficient read depth	
ENCFF001TWV	bed broadPeak	peaks	ENCSR000BMQ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EGR1-human	ENCAB000ASX	DNA		see document	see document		False	2011-07-18	ENCODE				2	1							267810	Richard Myers, HAIB	2b8581d397f859efb71ae8f984df2fd5		https://www.encodeproject.org/files/ENCFF001TWV/@@download/ENCFF001TWV.bed.gz	hg19			archived	low read length, mild to moderate bottlenecking, low read depth, moderate library complexity	biological replicates with identical biosample, missing derived_from	insufficient read depth	
