File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF000WDY	fastq	reads	ENCSR000DYU	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					SREBF1-human	ENCAB000ALC	DNA		see document	see document		False	2012-08-20	ENCODE				2	1	36		single-ended				1206499104	Michael Snyder, Stanford	ee1cdee03e8fcdbcfd36895b6edf1a93		https://www.encodeproject.org/files/ENCFF000WDY/@@download/ENCFF000WDY.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWH/	released	low read length, mild to moderate bottlenecking	biological replicates with identical biosample		
ENCFF000OHH	fastq	reads	ENCSR000BNP	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					YY1-human	ENCAB000ANT	DNA		see document	see document		False	2011-07-18	ENCODE				1	1	36		single-ended				581477238	Richard Myers, HAIB	0b60c6268a7255ea7ae942a6215682fb		https://www.encodeproject.org/files/ENCFF000OHH/@@download/ENCFF000OHH.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000OCW/	released	low read depth, low read length, mild to moderate bottlenecking	biological replicates with identical biosample		
ENCFF000OHO	fastq	reads	ENCSR000BNP	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					YY1-human	ENCAB000ANT	DNA		see document	see document		False	2011-07-18	ENCODE				2	1	36		single-ended				863934127	Richard Myers, HAIB	da8e48228be3f8a5fea131d51b22f9d2		https://www.encodeproject.org/files/ENCFF000OHO/@@download/ENCFF000OHO.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000ODP/	released	low read depth, low read length, mild to moderate bottlenecking	biological replicates with identical biosample		
ENCFF000OAD	fastq	reads	ENCSR000BGR	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					PBX3-human	ENCAB000AJU	DNA		see document	see document		False	2011-07-18	ENCODE				1	1	36		single-ended				977701731	Richard Myers, HAIB	3b033aa9f3910e33ba5b5e9cf985c7ae		https://www.encodeproject.org/files/ENCFF000OAD/@@download/ENCFF000OAD.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000OCW/	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity	biological replicates with identical biosample	insufficient replicate concordance	
ENCFF000OAF	fastq	reads	ENCSR000BGR	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					PBX3-human	ENCAB000AJU	DNA		see document	see document		False	2011-07-18	ENCODE				2	1	36		single-ended				1045848220	Richard Myers, HAIB	bfeb84734180538588142463cf6536c4		https://www.encodeproject.org/files/ENCFF000OAF/@@download/ENCFF000OAF.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000OCS/	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity	biological replicates with identical biosample	insufficient replicate concordance	
ENCFF000OEP	fastq	reads	ENCSR000BJE	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					SIX5-human	ENCAB000AKV	DNA		see document	see document		False	2011-07-18	ENCODE				2	1	36		single-ended				1123721883	Richard Myers, HAIB	aa75c9e8271ce2b71c2943ead853c9b9		https://www.encodeproject.org/files/ENCFF000OEP/@@download/ENCFF000OEP.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000OCU/	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity	biological replicates with identical biosample	severe bottlenecking	
ENCFF000OEQ	fastq	reads	ENCSR000BJE	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					SIX5-human	ENCAB000AKV	DNA		see document	see document		False	2011-07-18	ENCODE				1	1	36		single-ended				1470421057	Richard Myers, HAIB	949de3ab0f232844e8bd56876ee612fb		https://www.encodeproject.org/files/ENCFF000OEQ/@@download/ENCFF000OEQ.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000OCW/	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity	biological replicates with identical biosample	severe bottlenecking	
ENCFF000ASP	fastq	reads	ENCSR000AKC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K27ac-human	ENCAB000ANA	DNA		see document	see document		False	2011-02-10	ENCODE				2	1	51		single-ended				464509823	Bradley Bernstein, Broad	4eee99ddced4d5e551ed8f8233a41d1f		https://www.encodeproject.org/files/ENCFF000ASP/@@download/ENCFF000ASP.fastq.gz		Illumina Genome Analyzer IIe	/files/ENCFF000ARO/	released			insufficient read depth	
ENCFF000ASU	fastq	reads	ENCSR000AKC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K27ac-human	ENCAB000ANA	DNA		see document	see document		False	2011-02-10	ENCODE				1	1	51		single-ended				1371825809	Bradley Bernstein, Broad	7e38053516168dbfb19459a18ab8ed49		https://www.encodeproject.org/files/ENCFF000ASU/@@download/ENCFF000ASU.fastq.gz		Illumina Genome Analyzer IIe	/files/ENCFF000ARK/	released			insufficient read depth	
ENCFF639NST	fastq	reads	ENCSR746XEG	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					NFXL1-human	ENCAB208FGX	DNA					False	2017-05-17	ENCODE				1	1	100		paired-ended	2	ENCFF377QZD		3177224776	Michael Snyder, Stanford	37fd949c94b2d5a740550238a4cf5daa		https://www.encodeproject.org/files/ENCFF639NST/@@download/ENCFF639NST.fastq.gz		HiSeq 4000	/files/ENCFF349FFX/	released	antibody characterized with exemption, borderline replicate concordance, mild to moderate bottlenecking	missing paired_with in controlled_by, experiment not submitted to GEO		
ENCFF571OVI	fastq	reads	ENCSR746XEG	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					NFXL1-human	ENCAB208FGX	DNA					False	2017-05-17	ENCODE				2	1	100		paired-ended	1	ENCFF370YRD		2535833905	Michael Snyder, Stanford	7a806918818fb8d2c24fc1f8b084222f		https://www.encodeproject.org/files/ENCFF571OVI/@@download/ENCFF571OVI.fastq.gz		HiSeq 4000	/files/ENCFF829GAK/	released	antibody characterized with exemption, borderline replicate concordance, mild to moderate bottlenecking	missing paired_with in controlled_by, experiment not submitted to GEO		
ENCFF370YRD	fastq	reads	ENCSR746XEG	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					NFXL1-human	ENCAB208FGX	DNA					False	2017-05-17	ENCODE				2	1	100		paired-ended	2	ENCFF571OVI		3050836630	Michael Snyder, Stanford	da5be69acf0214792208a805d81f7c70		https://www.encodeproject.org/files/ENCFF370YRD/@@download/ENCFF370YRD.fastq.gz		HiSeq 4000	/files/ENCFF647DBV/	released	antibody characterized with exemption, borderline replicate concordance, mild to moderate bottlenecking	missing paired_with in controlled_by, experiment not submitted to GEO		
ENCFF377QZD	fastq	reads	ENCSR746XEG	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					NFXL1-human	ENCAB208FGX	DNA					False	2017-05-17	ENCODE				1	1	100		paired-ended	1	ENCFF639NST		2663775495	Michael Snyder, Stanford	8af46243d1b9223a7bc8ed70e2e717a6		https://www.encodeproject.org/files/ENCFF377QZD/@@download/ENCFF377QZD.fastq.gz		HiSeq 4000	/files/ENCFF202OMW/	released	antibody characterized with exemption, borderline replicate concordance, mild to moderate bottlenecking	missing paired_with in controlled_by, experiment not submitted to GEO		
ENCFF587OVW	fastq	reads	ENCSR514VYD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					NR2F1-human	ENCAB000ATZ	DNA					False	2017-04-14	ENCODE				1	1	100		paired-ended	2	ENCFF340SQP		3389939928	Michael Snyder, Stanford	174dbe84a997e3cf69a41fd80067c7ca		https://www.encodeproject.org/files/ENCFF587OVW/@@download/ENCFF587OVW.fastq.gz		HiSeq 4000	/files/ENCFF349FFX/	released	mild to moderate bottlenecking	missing paired_with in controlled_by, experiment not submitted to GEO		
ENCFF264WMA	fastq	reads	ENCSR514VYD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					NR2F1-human	ENCAB000ATZ	DNA					False	2017-04-14	ENCODE				2	1	100		paired-ended	1	ENCFF155GMC		1895006839	Michael Snyder, Stanford	9940e67521ed46c80a5d2f1748f34668		https://www.encodeproject.org/files/ENCFF264WMA/@@download/ENCFF264WMA.fastq.gz		HiSeq 4000	/files/ENCFF829GAK/	released	mild to moderate bottlenecking	missing paired_with in controlled_by, experiment not submitted to GEO		
ENCFF155GMC	fastq	reads	ENCSR514VYD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					NR2F1-human	ENCAB000ATZ	DNA					False	2017-04-14	ENCODE				2	1	100		paired-ended	2	ENCFF264WMA		2340139486	Michael Snyder, Stanford	4fcf45af80e1f3786aada82f5a2c26c8		https://www.encodeproject.org/files/ENCFF155GMC/@@download/ENCFF155GMC.fastq.gz		HiSeq 4000	/files/ENCFF647DBV/	released	mild to moderate bottlenecking	missing paired_with in controlled_by, experiment not submitted to GEO		
ENCFF340SQP	fastq	reads	ENCSR514VYD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					NR2F1-human	ENCAB000ATZ	DNA					False	2017-04-14	ENCODE				1	1	100		paired-ended	1	ENCFF587OVW		2841718954	Michael Snyder, Stanford	061b52b2c88751d3393a93b99bc06558		https://www.encodeproject.org/files/ENCFF340SQP/@@download/ENCFF340SQP.fastq.gz		HiSeq 4000	/files/ENCFF202OMW/	released	mild to moderate bottlenecking	missing paired_with in controlled_by, experiment not submitted to GEO		
ENCFF304NDL	fastq	reads	ENCSR469WII	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					BMI1-human	ENCAB000BDV	DNA					False	2016-11-18	ENCODE				2	1	100		paired-ended	1	ENCFF340BKZ		3564248745	Michael Snyder, Stanford	28e8df7f1f317070a45465da2b486826	SRA:SRR5111639	https://www.encodeproject.org/files/ENCFF304NDL/@@download/ENCFF304NDL.fastq.gz		HiSeq 4000	/files/ENCFF829GAK/	released	mild to moderate bottlenecking, moderate library complexity	missing paired_with in controlled_by		
ENCFF340BKZ	fastq	reads	ENCSR469WII	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					BMI1-human	ENCAB000BDV	DNA					False	2016-11-18	ENCODE				2	1	100		paired-ended	2	ENCFF304NDL		3746946044	Michael Snyder, Stanford	c95eb750b72e88def16ba6a52ad2e0e2	SRA:SRR5111639	https://www.encodeproject.org/files/ENCFF340BKZ/@@download/ENCFF340BKZ.fastq.gz		HiSeq 4000	/files/ENCFF647DBV/	released	mild to moderate bottlenecking, moderate library complexity	missing paired_with in controlled_by		
ENCFF422BBZ	fastq	reads	ENCSR469WII	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					BMI1-human	ENCAB000BDV	DNA					False	2016-11-18	ENCODE				1	1	100		paired-ended	1	ENCFF580NZZ		2732596467	Michael Snyder, Stanford	cb1bd9b49b47a50aa1246629f87d6522	SRA:SRR5111640	https://www.encodeproject.org/files/ENCFF422BBZ/@@download/ENCFF422BBZ.fastq.gz		HiSeq 4000	/files/ENCFF202OMW/	released	mild to moderate bottlenecking, moderate library complexity	missing paired_with in controlled_by		
ENCFF580NZZ	fastq	reads	ENCSR469WII	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					BMI1-human	ENCAB000BDV	DNA					False	2016-11-18	ENCODE				1	1	100		paired-ended	2	ENCFF422BBZ		2877124263	Michael Snyder, Stanford	34420731f45b0adbbc5776461f1f7497	SRA:SRR5111640	https://www.encodeproject.org/files/ENCFF580NZZ/@@download/ENCFF580NZZ.fastq.gz		HiSeq 4000	/files/ENCFF349FFX/	released	mild to moderate bottlenecking, moderate library complexity	missing paired_with in controlled_by		
ENCFF649MUT	fastq	reads	ENCSR293QAR	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					MTA2-human	ENCAB744GOI	DNA					False	2016-09-20	ENCODE				1	1	100		paired-ended	2	ENCFF079AYE		6857462476	Michael Snyder, Stanford	8fa0a31390261d4a9f8f3c5e964b9dc7	SRA:SRR5111374	https://www.encodeproject.org/files/ENCFF649MUT/@@download/ENCFF649MUT.fastq.gz		HiSeq 4000	/files/ENCFF349FFX/	released	low read depth, mild to moderate bottlenecking, moderate library complexity	missing paired_with in controlled_by		
ENCFF079AYE	fastq	reads	ENCSR293QAR	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					MTA2-human	ENCAB744GOI	DNA					False	2016-09-20	ENCODE				1	1	100		paired-ended	1	ENCFF649MUT		6391789569	Michael Snyder, Stanford	156bba2bf674e8195b4794d3777eecea	SRA:SRR5111374	https://www.encodeproject.org/files/ENCFF079AYE/@@download/ENCFF079AYE.fastq.gz		HiSeq 4000	/files/ENCFF202OMW/	released	low read depth, mild to moderate bottlenecking, moderate library complexity	missing paired_with in controlled_by		
ENCFF973RUL	fastq	reads	ENCSR293QAR	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					MTA2-human	ENCAB744GOI	DNA					False	2016-09-20	ENCODE				2	1	100		paired-ended	2	ENCFF271TDT		1483608175	Michael Snyder, Stanford	ee82e57492989e4f118a8bf848af7daf	SRA:SRR5111373	https://www.encodeproject.org/files/ENCFF973RUL/@@download/ENCFF973RUL.fastq.gz		HiSeq 4000	/files/ENCFF647DBV/	released	low read depth, mild to moderate bottlenecking, moderate library complexity	missing paired_with in controlled_by		
ENCFF271TDT	fastq	reads	ENCSR293QAR	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					MTA2-human	ENCAB744GOI	DNA					False	2016-09-20	ENCODE				2	1	100		paired-ended	1	ENCFF973RUL		1403541887	Michael Snyder, Stanford	58519be378d76b9949efdc79dfbda63b	SRA:SRR5111373	https://www.encodeproject.org/files/ENCFF271TDT/@@download/ENCFF271TDT.fastq.gz		HiSeq 4000	/files/ENCFF829GAK/	released	low read depth, mild to moderate bottlenecking, moderate library complexity	missing paired_with in controlled_by		
ENCFF305XXH	fastq	reads	ENCSR509FWH	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					DPF2-human	ENCAB384ZPY	DNA					False	2017-05-17	ENCODE				2	1	100		paired-ended	1	ENCFF433QIM		2616853626	Michael Snyder, Stanford	c7b34648d7155dd3074bba633da68ba0		https://www.encodeproject.org/files/ENCFF305XXH/@@download/ENCFF305XXH.fastq.gz		HiSeq 4000	/files/ENCFF829GAK/	released	mild to moderate bottlenecking	missing paired_with in controlled_by, experiment not submitted to GEO		
ENCFF845GWE	fastq	reads	ENCSR509FWH	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					DPF2-human	ENCAB384ZPY	DNA					False	2017-05-17	ENCODE				1	1	100		paired-ended	1	ENCFF442RZV		2844853456	Michael Snyder, Stanford	c597e6104f303302f33267adebd0e9d9		https://www.encodeproject.org/files/ENCFF845GWE/@@download/ENCFF845GWE.fastq.gz		HiSeq 4000	/files/ENCFF202OMW/	released	mild to moderate bottlenecking	missing paired_with in controlled_by, experiment not submitted to GEO		
ENCFF442RZV	fastq	reads	ENCSR509FWH	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					DPF2-human	ENCAB384ZPY	DNA					False	2017-05-17	ENCODE				1	1	100		paired-ended	2	ENCFF845GWE		3425590554	Michael Snyder, Stanford	a7c82827b7beb049f0e6e3c1295cbae4		https://www.encodeproject.org/files/ENCFF442RZV/@@download/ENCFF442RZV.fastq.gz		HiSeq 4000	/files/ENCFF349FFX/	released	mild to moderate bottlenecking	missing paired_with in controlled_by, experiment not submitted to GEO		
ENCFF433QIM	fastq	reads	ENCSR509FWH	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					DPF2-human	ENCAB384ZPY	DNA					False	2017-05-17	ENCODE				2	1	100		paired-ended	2	ENCFF305XXH		3121335821	Michael Snyder, Stanford	9750d798f7b165fb2bce21efc67d4290		https://www.encodeproject.org/files/ENCFF433QIM/@@download/ENCFF433QIM.fastq.gz		HiSeq 4000	/files/ENCFF647DBV/	released	mild to moderate bottlenecking	missing paired_with in controlled_by, experiment not submitted to GEO		
ENCFF868YNQ	fastq	reads	ENCSR189YYK	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZBTB40-human	ENCAB373DVF	DNA					False	2016-09-20	ENCODE				1	1	100		paired-ended	1	ENCFF471LIQ		3809382477	Michael Snyder, Stanford	44f97dc5c095542580129b0fe7cace13	SRA:SRR5111230	https://www.encodeproject.org/files/ENCFF868YNQ/@@download/ENCFF868YNQ.fastq.gz		HiSeq 4000	/files/ENCFF202OMW/	released	borderline replicate concordance, mild to moderate bottlenecking, moderate library complexity	missing paired_with in controlled_by		
ENCFF471LIQ	fastq	reads	ENCSR189YYK	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZBTB40-human	ENCAB373DVF	DNA					False	2016-09-20	ENCODE				1	1	100		paired-ended	2	ENCFF868YNQ		3934254838	Michael Snyder, Stanford	6fb6bcf75cc29e181c697ed0d3866132	SRA:SRR5111230	https://www.encodeproject.org/files/ENCFF471LIQ/@@download/ENCFF471LIQ.fastq.gz		HiSeq 4000	/files/ENCFF349FFX/	released	borderline replicate concordance, mild to moderate bottlenecking, moderate library complexity	missing paired_with in controlled_by		
ENCFF199JYM	fastq	reads	ENCSR189YYK	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZBTB40-human	ENCAB373DVF	DNA					False	2016-09-20	ENCODE				2	1	100		paired-ended	1	ENCFF699UWV		2907531802	Michael Snyder, Stanford	3f79449dacb5a42a97fa8e2dfc04e44d	SRA:SRR5111231	https://www.encodeproject.org/files/ENCFF199JYM/@@download/ENCFF199JYM.fastq.gz		HiSeq 4000	/files/ENCFF829GAK/	released	borderline replicate concordance, mild to moderate bottlenecking, moderate library complexity	missing paired_with in controlled_by		
ENCFF699UWV	fastq	reads	ENCSR189YYK	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZBTB40-human	ENCAB373DVF	DNA					False	2016-09-20	ENCODE				2	1	100		paired-ended	2	ENCFF199JYM		3279571816	Michael Snyder, Stanford	3853bf98fe33171727b14b929c4cd268	SRA:SRR5111231	https://www.encodeproject.org/files/ENCFF699UWV/@@download/ENCFF699UWV.fastq.gz		HiSeq 4000	/files/ENCFF647DBV/	released	borderline replicate concordance, mild to moderate bottlenecking, moderate library complexity	missing paired_with in controlled_by		
ENCFF000ATJ	fastq	reads	ENCSR000AKE	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K36me3-human	ENCAB000ADU	DNA		see document	see document		False	2011-02-10	ENCODE				2	1	51		single-ended				696730917	Bradley Bernstein, Broad	535b09108557606e1103b255152465d4		https://www.encodeproject.org/files/ENCFF000ATJ/@@download/ENCFF000ATJ.fastq.gz		Illumina Genome Analyzer IIe	/files/ENCFF000ARO/	released			insufficient read depth	
